-5.000000000000000000e+02,-3.508518550363457962e+02,-2.453202168414385369e+02,-1.711044956282360658e+02,-1.199157929486560477e+02,-8.216960470932650651e+01,-5.763035562637367093e+01,-3.929850451850634840e+01,-2.638388781376226788e+01,-1.877912933657972516e+01
-5.000000000000000000e+02,-3.512183256998624188e+02,-2.456602786865467749e+02,-1.714383175381518072e+02,-1.207954116965658784e+02,-8.511043290447595666e+01,-6.129068554252091872e+01,-4.260877953222544079e+01,-2.943933420563429237e+01,-1.938947155347149831e+01
-5.000000000000000000e+02,-3.496278077073767463e+02,-2.441200294333487193e+02,-1.718547604160754361e+02,-1.212402851253668530e+02,-8.497192340855664838e+01,-6.066279407471323282e+01,-4.257498440566897813e+01,-2.907746749655028751e+01,-2.128711948205570792e+01
-5.000000000000000000e+02,-3.496258931076375234e+02,-2.447156807196211616e+02,-1.711360797770927320e+02,-1.193833745301478615e+02,-8.284499180381614281e+01,-5.827532407297025685e+01,-4.165869176555207787e+01,-2.819407907808373892e+01,-2.068760061416086771e+01
-5.000000000000000000e+02,-3.495776055768358219e+02,-2.445525928265177527e+02,-1.724469262802264780e+02,-1.241491201018794186e+02,-8.727568535082627932e+01,-6.120236613098609979e+01,-4.232293942954805743e+01,-2.970181804362467304e+01,-2.033192734148883929e+01
-5.000000000000000000e+02,-3.502802541023430649e+02,-2.454383979135435823e+02,-1.722568710304664421e+02,-1.201907735301893894e+02,-8.355552155854209673e+01,-5.825202126233412514e+01,-4.069379967976924917e+01,-2.674186193184879912e+01,-1.786694280427883896e+01
-5.000000000000000000e+02,-3.499057206536483591e+02,-2.441706803189568689e+02,-1.700233422999238257e+02,-1.183993785325302355e+02,-8.408359374810821407e+01,-5.888294278697983231e+01,-4.040957902348979758e+01,-2.857487536577534470e+01,-1.994224608678710808e+01
-5.000000000000000000e+02,-3.493827563263552065e+02,-2.444054141005475742e+02,-1.710679188307820482e+02,-1.208468943479118991e+02,-8.533303538612203454e+01,-6.133410373403712157e+01,-4.234422164330844396e+01,-2.981758274152724297e+01,-2.206909097701442235e+01
-5.000000000000000000e+02,-3.499390882693481331e+02,-2.439413062154645218e+02,-1.720005367855634404e+02,-1.200532225681385228e+02,-8.361172255319659996e+01,-5.966071933202676547e+01,-4.100452134573765051e+01,-2.924934041923399874e+01,-2.013414791158139039e+01
-5.000000000000000000e+02,-3.492765473782499157e+02,-2.451270321671448187e+02,-1.718400047541014999e+02,-1.202231098322302643e+02,-8.440800881660769051e+01,-5.981586427456640820e+01,-3.975679055708144460e+01,-2.772112039679912598e+01,-1.992408078639255820e+01
-5.000000000000000000e+02,-3.502642775478532826e+02,-2.438757417631989313e+02,-1.697971105973527131e+02,-1.188525361551838557e+02,-8.176605813643350018e+01,-5.719385087901429898e+01,-3.985847362748202727e+01,-2.768533697166408558e+01,-2.185495350950589355e+01
-5.000000000000000000e+02,-3.512176909561638922e+02,-2.456788681869920197e+02,-1.718614278859832325e+02,-1.218987461334550488e+02,-8.510698931990347660e+01,-5.921965842557987969e+01,-4.109837043157512682e+01,-2.717355742096140148e+01,-1.924222729144400645e+01
-5.000000000000000000e+02,-3.485869375508578969e+02,-2.434641036223818560e+02,-1.693460825027473504e+02,-1.177236128325447879e+02,-8.232469070842563497e+01,-5.697717699125710311e+01,-3.935109825378937387e+01,-2.981047112930782816e+01,-2.004753459502675383e+01
-5.000000000000000000e+02,-3.496604499147219940e+02,-2.455226955881694550e+02,-1.704539153204033539e+02,-1.197944110357822041e+02,-8.346266350450818550e+01,-5.738546891240923742e+01,-4.032371205767113764e+01,-2.617664166903417566e+01,-1.996627338086959824e+01
-5.000000000000000000e+02,-3.497866440910848382e+02,-2.444613183148807423e+02,-1.704668337613948665e+02,-1.191429892218485804e+02,-8.345087810374425885e+01,-5.962208156925128577e+01,-4.086551051469302820e+01,-2.939974080931311207e+01,-2.115566880330505484e+01
-5.000000000000000000e+02,-3.509894001141270792e+02,-2.450045504738496618e+02,-1.700749910968110044e+02,-1.199085672178821085e+02,-8.257719564941881174e+01,-5.862036069032982510e+01,-4.154253804607073874e+01,-3.084634998739541345e+01,-2.056342094848323399e+01
-5.000000000000000000e+02,-3.493982404084521249e+02,-2.446609766829124055e+02,-1.723927573628642165e+02,-1.210486478970971831e+02,-8.559913050883038466e+01,-6.035039490436035692e+01,-4.153212061521108467e+01,-2.953011336218184368e+01,-2.008594371018682878e+01
-5.000000000000000000e+02,-3.498622629000386155e+02,-2.436700517145797846e+02,-1.732935036784970180e+02,-1.216858025238528995e+02,-8.482160936384242689e+01,-5.930699840350518315e+01,-4.154472985632857274e+01,-2.846161029592450831e+01,-1.847228427214120927e+01
-5.000000000000000000e+02,-3.508286718114095493e+02,-2.455945786298437952e+02,-1.723642337438768948e+02,-1.201958015263470401e+02,-8.397734617270532453e+01,-5.990809276510455561e+01,-4.331844261162562759e+01,-3.102875784105943424e+01,-2.093122234114473912e+01
-5.000000000000000000e+02,-3.519207798401517948e+02,-2.455508076798323884e+02,-1.723163857394824561e+02,-1.201498592019799219e+02,-8.303716718091287419e+01,-5.885765023603814683e+01,-4.147879156657398170e+01,-3.010053212796469069e+01,-2.065643773991155996e+01
-5.000000000000000000e+02,-3.506127414740025188e+02,-2.459240852624495517e+02,-1.717109596751860749e+02,-1.203301567241787353e+02,-8.398376065936434998e+01,-5.761988839783150951e+01,-4.091148538631660614e+01,-2.814320214610713577e+01,-1.936981162331025885e+01
-5.000000000000000000e+02,-3.493812951651265735e+02,-2.441799720974111381e+02,-1.720015737396202837e+02,-1.191320731139845606e+02,-8.293180566370413942e+01,-5.934826029176326756e+01,-4.148958286779037508e+01,-2.882416342727437453e+01,-1.941907280591800600e+01
-5.000000000000000000e+02,-3.505160167584193118e+02,-2.459921929891899026e+02,-1.727698762288178500e+02,-1.229042439860148619e+02,-8.569656329326647892e+01,-5.969538241233779985e+01,-4.240155348984520600e+01,-2.998705278484273862e+01,-2.169465638853823819e+01
-5.000000000000000000e+02,-3.498912786849175518e+02,-2.461325921357918389e+02,-1.722962296358104481e+02,-1.205175679824500889e+02,-8.293504275693327088e+01,-5.725369823838233430e+01,-4.216677155231380425e+01,-2.823404800182557750e+01,-1.808068112660149751e+01
-5.000000000000000000e+02,-3.500236875418959244e+02,-2.452674864280548377e+02,-1.715769717869651743e+02,-1.206836064945779015e+02,-8.444671393037150153e+01,-5.826978661337935961e+01,-4.033649517208223756e+01,-2.716021697374961974e+01,-1.984668622016983264e+01
-5.000000000000000000e+02,-3.504111550908923505e+02,-2.451771023548678272e+02,-1.705331025933634237e+02,-1.187836170209327662e+02,-8.309107401453422881e+01,-5.805178138249235076e+01,-4.090135569641716273e+01,-2.853674879192053027e+01,-2.172971859023665075e+01
-5.000000000000000000e+02,-3.513841850977017316e+02,-2.467014788566728782e+02,-1.724121145625493057e+02,-1.206813523711999778e+02,-8.363562958199439379e+01,-5.899971697626675393e+01,-4.244137186182664578e+01,-2.968601747963043280e+01,-2.291070489031295665e+01
