8.488299070884409957e+03,8.230825467714887054e+03,7.973351864545367789e+03,7.715878261375847615e+03,7.458404658206326530e+03,7.200931055036804537e+03,6.943457451867285272e+03,6.685983848697765097e+03,6.428510245528244013e+03,6.171036642358722020e+03,5.913563039189200936e+03,5.656089436019680761e+03,5.398615832850161496e+03,5.141142229680640412e+03,4.883668626511119328e+03,4.626195023341599153e+03,4.368721420172078069e+03,4.111247817002558804e+03,3.853774213833036356e+03,3.596300610663517546e+03,3.338827007493995552e+03
3.847617417178641972e+03,3.839603003715888008e+03,3.831588590253135862e+03,3.823574176790381898e+03,3.815559763327628389e+03,3.807545349864875789e+03,3.799530936402122734e+03,3.791516522939370589e+03,3.783502109476617079e+03,3.775487696013864479e+03,3.767473282551110970e+03,3.759458869088357460e+03,3.751444455625604405e+03,3.743430042162851350e+03,3.735415628700099205e+03,3.727401215237345696e+03,3.719386801774592641e+03,3.711372388311839131e+03,3.703357974849086077e+03,3.695343561386333477e+03,3.687329147923579967e+03
6.507177714698296711e+01,3.192982087264570055e+02,5.735246403059312570e+02,8.277510718854053948e+02,1.081977503464879419e+03,1.336203935044353784e+03,1.590430366623827695e+03,1.844656798203301832e+03,2.098883229782775743e+03,2.353109661362250336e+03,2.607336092941724473e+03,2.861562524521197702e+03,3.115788956100672749e+03,3.370015387680145977e+03,3.624241819259621025e+03,3.878468250839095163e+03,4.132694682418568846e+03,4.386921113998043438e+03,4.641147545577517121e+03,4.895373977156990804e+03,5.149600408736465397e+03
-7.685840274174386650e+03,-7.211792615593355549e+03,-6.737744957012324448e+03,-6.263697298431294257e+03,-5.789649639850263156e+03,-5.315601981269233875e+03,-4.841554322688205502e+03,-4.367506664107174402e+03,-3.893459005526142846e+03,-3.419411346945113564e+03,-2.945363688364082464e+03,-2.471316029783052727e+03,-1.997268371202022536e+03,-1.523220712620992572e+03,-1.049173054039962381e+03,-5.751253954589323030e+02,-1.010777368779020975e+02,3.729699217031281933e+02,8.470175802841584982e+02,1.321065238865188803e+03,1.795112897446218312e+03
3.673173787799305956e+03,4.408511491871981889e+03,5.143849195944651910e+03,5.879186900017324660e+03,6.614524604089999229e+03,7.349862308162669251e+03,8.085200012235344730e+03,8.820537716308017480e+03,9.555875420380689320e+03,1.029121312445336116e+04,1.102655082852603846e+04,1.176188853259871030e+04,1.249722623667138214e+04,1.323256394074405398e+04,1.396790164481672400e+04,1.470323934888939766e+04,1.543857705296207496e+04,1.617391475703475044e+04,1.690925246110741864e+04,1.764459016518009230e+04,1.837992786925275868e+04
-8.049212905126964870e+03,-7.133268975012173541e+03,-6.217325044897376756e+03,-5.301381114782581790e+03,-4.385437184667786823e+03,-3.469493254552991857e+03,-2.553549324438195526e+03,-1.637605394323401015e+03,-7.216614642086069580e+02,1.942824659061899126e+02,1.110226396020984339e+03,2.026170326135779305e+03,2.942114256250574726e+03,3.858058186365370148e+03,4.774002116480163750e+03,5.689946046594958716e+03,6.605889976709756411e+03,7.521833906824549558e+03,8.437777836939347253e+03,9.353721767054141310e+03,1.026966569716893537e+04
-6.761519260848507656e+03,-5.545124060476322484e+03,-4.328728860104133673e+03,-3.112333659731948501e+03,-1.895938459359758326e+03,-6.795432589875729263e+02,5.368519413846150883e+02,1.753247141756802193e+03,2.969642342128987821e+03,4.186037542501177086e+03,5.402432742873364077e+03,6.618827943245551069e+03,7.835223143617738060e+03,9.051618343989923233e+03,1.026801354436211295e+04,1.148440874473430267e+04,1.270080394510648512e+04,1.391719914547867666e+04,1.513359434585086274e+04,1.634998954622305428e+04,1.756638474659523490e+04
-3.777235815453349642e+04,-3.626568507630517706e+04,-3.475901199807685771e+04,-3.325233891984853835e+04,-3.174566584162021536e+04,-3.023899276339189964e+04,-2.873231968516356210e+04,-2.722564660693523547e+04,-2.571897352870691611e+04,-2.421230045047859676e+04,-2.270562737225027740e+04,-2.119895429402195077e+04,-1.969228121579362414e+04,-1.818560813756530479e+04,-1.667893505933698179e+04,-1.517226198110865516e+04,-1.366558890288033581e+04,-1.215891582465201463e+04,-1.065224274642368619e+04,-9.145569668195363192e+03,-7.638896589967040200e+03
-1.173707479028814669e+04,-9.980850038304519330e+03,-8.224625286320888335e+03,-6.468400534337265526e+03,-4.712175782353637260e+03,-2.955951030370007629e+03,-1.199726278386382774e+03,5.564984735972449243e+02,2.312723225580874441e+03,4.068947977564499070e+03,5.825172729548125972e+03,7.581397481531754238e+03,9.337622233515381595e+03,1.109384698549900713e+04,1.285007173748263631e+04,1.460629648946626367e+04,1.636252124144989284e+04,1.811874599343352020e+04,1.987497074541714392e+04,2.163119549740077491e+04,2.338742024938439499e+04
-4.035556076029108954e+04,-3.834968541606618965e+04,-3.634381007184127520e+04,-3.433793472761636076e+04,-3.233205938339144996e+04,-3.032618403916653187e+04,-2.832030869494162835e+04,-2.631443335071672118e+04,-2.430855800649179946e+04,-2.230268266226689957e+04,-2.029680731804198513e+04,-1.829093197381707432e+04,-1.628505662959216170e+04,-1.427918128536724726e+04,-1.227330594114233827e+04,-1.026743059691742747e+04,-8.261555252692516660e+03,-6.255679908467605856e+03,-4.249804564242692322e+03,-2.243929220017782427e+03,-2.380538757928712243e+02
-6.185114716684375890e+04,-5.959257319364794239e+04,-5.733399922045212588e+04,-5.507542524725630938e+04,-5.281685127406048559e+04,-5.055827730086465453e+04,-4.829970332766883803e+04,-4.604112935447301425e+04,-4.378255538127721229e+04,-4.152398140808138123e+04,-3.926540743488556473e+04,-3.700683346168974094e+04,-3.474825948849392444e+04,-3.248968551529810429e+04,-3.023111154210228415e+04,-2.797253756890646764e+04,-2.571396359571064022e+04,-2.345538962251483099e+04,-2.119681564931900357e+04,-1.893824167612318342e+04,-1.667966770292735964e+04
-4.132772253808399546e+04,-3.881911982923145115e+04,-3.631051712037893594e+04,-3.380191441152638436e+04,-3.129331170267385460e+04,-2.878470899382132120e+04,-2.627610628496877325e+04,-2.376750357611624349e+04,-2.125890086726371374e+04,-1.875029815841117670e+04,-1.624169544955863785e+04,-1.373309274070609536e+04,-1.122449003185356742e+04,-8.715887323001028562e+03,-6.207284614148494256e+03,-3.698681905295957677e+03,-1.190079196443422234e+03,1.318523512409114574e+03,3.827126221261649789e+03,6.335728930114187278e+03,8.844331638966721584e+03
