8.500000000000000000e+02,5.957717712992424595e+02,4.157286661262763801e+02,2.913940313592553935e+02,2.038217228288371814e+02,1.416588676236193294e+02,9.801388525097631543e+01,6.931368535227966277e+01,4.947029459621222713e+01,3.482675554933501161e+01
8.500000000000000000e+02,5.951309336359493045e+02,4.151143013762135183e+02,2.901051717423072205e+02,2.033356535092729587e+02,1.416517221637467969e+02,1.019410619974003822e+02,7.182823614471953988e+01,5.037580193388614447e+01,3.567310120169128851e+01
8.500000000000000000e+02,5.946757929388816137e+02,4.167385669358693576e+02,2.911368809454048687e+02,2.047842609176499309e+02,1.449795181997037332e+02,1.004845968726069430e+02,7.061374395849868790e+01,4.837119899928622857e+01,3.438301065652683519e+01
8.500000000000000000e+02,5.948303007247506002e+02,4.165271977131624794e+02,2.919627184899900385e+02,2.062224300257973653e+02,1.449108446638444718e+02,9.924242462221259586e+01,6.994756230846006417e+01,4.920901213095832816e+01,3.449358223118414202e+01
8.500000000000000000e+02,5.944598500375836920e+02,4.156251433680083096e+02,2.915252594672219857e+02,2.039039291453046303e+02,1.426551751827070973e+02,9.899083029816678447e+01,6.771521235794129723e+01,4.754920036691640917e+01,3.291069413931683840e+01
8.500000000000000000e+02,5.955081899759294402e+02,4.170339969280785795e+02,2.920419289303064829e+02,2.049969068103330017e+02,1.432614383730682732e+02,9.976617672656846025e+01,6.909524179618389894e+01,4.753282021350872810e+01,3.429159562222598367e+01
8.500000000000000000e+02,5.961200118252141920e+02,4.163511132786240978e+02,2.929285857977857859e+02,2.049750252903386070e+02,1.442493044720930584e+02,1.006195430941351958e+02,7.073429105777289294e+01,4.848505396931571454e+01,3.130116489497575927e+01
8.500000000000000000e+02,5.943686732959130268e+02,4.160216071877007948e+02,2.919586374165871234e+02,2.035896023548196183e+02,1.430473564806352158e+02,1.006058949710662347e+02,6.955504613209848230e+01,4.785481563871535826e+01,3.396599242679656072e+01
8.500000000000000000e+02,5.946710564609427365e+02,4.160545319513562958e+02,2.918328531629953204e+02,2.023232464310367789e+02,1.410995234312506170e+02,9.767951194683898564e+01,6.908293052808146228e+01,4.825699967316353423e+01,3.298320186042012381e+01
8.500000000000000000e+02,5.966908327789348050e+02,4.188600677764616194e+02,2.931007718066687175e+02,2.058913377419135884e+02,1.438082695472290595e+02,1.023091550365584510e+02,7.156575978415786210e+01,4.940659932690189038e+01,3.462349204052809881e+01
8.500000000000000000e+02,5.948011117563853531e+02,4.172153581059133671e+02,2.929503570276164055e+02,2.038200161944878062e+02,1.410934428639990017e+02,9.894214104541923405e+01,6.903924741822429212e+01,4.913154088530718155e+01,3.363884044096992199e+01
8.500000000000000000e+02,5.954864477749837306e+02,4.180751102836103428e+02,2.931942206593774358e+02,2.060426604920688476e+02,1.450048362065821266e+02,1.032546511535559546e+02,7.179667887701303641e+01,4.938033856890573503e+01,3.518907127747487351e+01
8.500000000000000000e+02,5.948361081719320964e+02,4.164635773593309409e+02,2.917469524589164394e+02,2.043827131041043970e+02,1.427987521215049753e+02,9.962409013688854031e+01,6.948834380547548051e+01,4.790618030301299513e+01,3.423176369576103184e+01
8.500000000000000000e+02,5.939540785563472127e+02,4.166689264316987078e+02,2.923199917910400245e+02,2.029302137477087342e+02,1.435551604420229808e+02,9.984939509825144910e+01,6.971590690601250628e+01,4.851111151085274287e+01,3.227284691157820617e+01
8.500000000000000000e+02,5.955633630565332624e+02,4.156604866050993223e+02,2.910994964275517987e+02,2.031126428049304025e+02,1.420688107362256005e+02,9.999907441522667284e+01,6.870491620657249143e+01,4.923389769892851575e+01,3.442169297056579325e+01
8.500000000000000000e+02,5.932418125323727054e+02,4.139154715120857873e+02,2.919824397580857749e+02,2.030943580267825723e+02,1.408201747592437130e+02,9.810252306732762406e+01,6.804485241203504131e+01,4.897764877465337463e+01,3.387083510518507268e+01
8.500000000000000000e+02,5.945101819858732597e+02,4.175271323923008708e+02,2.925657055407643270e+02,2.035865796948722277e+02,1.419952227341098023e+02,9.964738931031800462e+01,6.940210657989980803e+01,4.813684658059456467e+01,3.277258998751786123e+01
8.500000000000000000e+02,5.955460922478135899e+02,4.171511286390124269e+02,2.911614554767145364e+02,2.038827322165367946e+02,1.423944475651611583e+02,9.965814789616888447e+01,6.942689787254194300e+01,4.806902614510688920e+01,3.233057719211493719e+01
8.500000000000000000e+02,5.949143622311621584e+02,4.164608745179636458e+02,2.916702042362979341e+02,2.025291394152382054e+02,1.417587617585550959e+02,9.892936239284787803e+01,6.834981410802187440e+01,4.886121840919349069e+01,3.438578424460605021e+01
8.500000000000000000e+02,5.964923470097310201e+02,4.164714285635488409e+02,2.920928792695145262e+02,2.052697973710415340e+02,1.434247526820125813e+02,9.999743840997000177e+01,6.905168320924710201e+01,4.974250637939961450e+01,3.612508248035415903e+01
8.500000000000000000e+02,5.956200243824848712e+02,4.181918962317852788e+02,2.928678728574320758e+02,2.060848244518569743e+02,1.445709965440599944e+02,1.022219847795662702e+02,7.150163224613396551e+01,4.978724763925838914e+01,3.384111361425398457e+01
8.500000000000000000e+02,5.962577729419000434e+02,4.176314434652680347e+02,2.933256486827351637e+02,2.048882005503012351e+02,1.454985218902165514e+02,1.019721842972806911e+02,6.979576222714364064e+01,4.849173424426921031e+01,3.310836373249365749e+01
8.500000000000000000e+02,5.957234433677333527e+02,4.163329016988566877e+02,2.894005055102345523e+02,2.036849704557687630e+02,1.445577643477124639e+02,1.015483624248761743e+02,7.091436288439120972e+01,4.914560222822729685e+01,3.544628455945101564e+01
8.500000000000000000e+02,5.934349619929004120e+02,4.167239603361886680e+02,2.912457133747279840e+02,2.041851720184762087e+02,1.424016319191428295e+02,9.858181450864556439e+01,6.929495082985123133e+01,4.810615041139411119e+01,3.326601981148413500e+01
8.500000000000000000e+02,5.947703947472504069e+02,4.151911393498006646e+02,2.905557100191687141e+02,2.029646002554706570e+02,1.422771618110349721e+02,1.013170085698313443e+02,6.884435941101615697e+01,4.929239778590920906e+01,3.377145797799302329e+01
8.500000000000000000e+02,5.972290058898872758e+02,4.185509127194591770e+02,2.920700477400369550e+02,2.026906002886929343e+02,1.429857620774313034e+02,1.005380650177460353e+02,6.886241197845838258e+01,4.911418070262340763e+01,3.441946977270610120e+01
8.500000000000000000e+02,5.943205642393315884e+02,4.152059218251298489e+02,2.911249210829990943e+02,2.033538276541640073e+02,1.423703610149592578e+02,9.904816132788718619e+01,6.920209182365725553e+01,4.861192347960226101e+01,3.512988969159474095e+01
8.500000000000000000e+02,5.964702318355467696e+02,4.177230775161452243e+02,2.929198876121819239e+02,2.047360177780586810e+02,1.422367174372907641e+02,9.972073329096853911e+01,6.997499900126295813e+01,4.835568886961378610e+01,3.324463099898299134e+01
8.500000000000000000e+02,5.959037890483090223e+02,4.176419535152532490e+02,2.932875331398099661e+02,2.046456718143349178e+02,1.426766828805838259e+02,9.838098479696679988e+01,6.877924379801811483e+01,4.587335333952212579e+01,3.305560207889843127e+01
8.500000000000000000e+02,5.961034513719893084e+02,4.175484532208411679e+02,2.927585727758986422e+02,2.041151243710939980e+02,1.457236861521246283e+02,1.008796755885713026e+02,7.018641023279504054e+01,4.922056555551641566e+01,3.437061755339044566e+01
8.500000000000000000e+02,5.944276665593508824e+02,4.147703190388026542e+02,2.904222575533034387e+02,2.016626272450884301e+02,1.401481981146122848e+02,9.982077508991447701e+01,6.958903730792995646e+01,4.881855924684713699e+01,3.425219024891542574e+01
8.500000000000000000e+02,5.940209508133722238e+02,4.172475229326805675e+02,2.929964615121829752e+02,2.036780004282929610e+02,1.425557827280400431e+02,9.932633552560129431e+01,6.999699329934394143e+01,4.808770576174801192e+01,3.318725755738924477e+01
8.500000000000000000e+02,5.941463349875975837e+02,4.181306671321038380e+02,2.908671823172446125e+02,2.029208228155981999e+02,1.405119930878330763e+02,9.883274785640492155e+01,6.970801391760011256e+01,4.868039582976130220e+01,3.262179740839364683e+01
8.500000000000000000e+02,5.964954547004725782e+02,4.174588863406876271e+02,2.922176283182225802e+02,2.039265087452062915e+02,1.436163772685943911e+02,1.023154752929342379e+02,7.079302511571614787e+01,4.821217768895062505e+01,3.431642710657146722e+01
8.500000000000000000e+02,5.961737110862039799e+02,4.162009351606599807e+02,2.904777607449760239e+02,2.020052387626865311e+02,1.426890671870069411e+02,9.841698655355057213e+01,6.761799106042072083e+01,4.794353920412667236e+01,3.281671408065117390e+01
